id,status,total,created_at,customer_name
33085,CONFIRMED,6083,2025-11-30T00:00:00,Frank
33086,SHIPPED,4635,2025-06-21T00:00:00,Dave
33087,SHIPPED,9420,2025-08-18T00:00:00,Carol
33088,SHIPPED,2293,2025-09-05T00:00:00,Henry
33089,CANCELLED,5924,2025-05-28T00:00:00,Carol
33090,DRAFT,6040,2025-10-19T00:00:00,Eve
33091,SHIPPED,5851,2025-08-27T00:00:00,Carol
33092,CONFIRMED,5374,2025-07-03T00:00:00,Alice
33093,SHIPPED,7646,2025-06-23T00:00:00,Dave
33094,CONFIRMED,2722,2025-06-01T00:00:00,Jack
33095,CANCELLED,2330,2025-01-02T00:00:00,Jack
33096,SHIPPED,2680,2025-06-16T00:00:00,Henry
33097,SHIPPED,8170,2025-11-20T00:00:00,Dave
33098,CONFIRMED,2679,2025-05-10T00:00:00,Bob
33099,CONFIRMED,1448,2025-07-07T00:00:00,Jack
33100,SHIPPED,6586,2025-07-12T00:00:00,Grace
33101,CONFIRMED,7151,2025-11-13T00:00:00,Bob
33102,CONFIRMED,6886,2025-07-23T00:00:00,Dave
33103,SHIPPED,3683,2025-03-10T00:00:00,Iris
33104,CONFIRMED,6522,2025-03-20T00:00:00,Frank
33105,CONFIRMED,2174,2025-12-05T00:00:00,Alice
33106,SHIPPED,3114,2025-05-11T00:00:00,Carol
33107,CANCELLED,5095,2025-03-12T00:00:00,Carol
33108,SHIPPED,9887,2025-02-20T00:00:00,Henry
33109,CONFIRMED,4726,2025-01-14T00:00:00,Bob
33110,CANCELLED,8183,2025-03-18T00:00:00,Carol
33111,SHIPPED,2902,2025-06-02T00:00:00,Jack
33112,CONFIRMED,255,2025-06-09T00:00:00,Frank
33113,CONFIRMED,9022,2025-02-20T00:00:00,Iris
33114,CANCELLED,6036,2025-01-31T00:00:00,Eve
33115,SHIPPED,9716,2025-09-01T00:00:00,Iris
33116,DRAFT,4397,2025-07-17T00:00:00,Bob
33117,CONFIRMED,7923,2025-03-15T00:00:00,Eve
33118,CONFIRMED,7178,2025-03-30T00:00:00,Dave
33119,SHIPPED,5154,2025-08-25T00:00:00,Jack
33120,CONFIRMED,462,2025-02-16T00:00:00,Grace
33121,CONFIRMED,5904,2025-10-28T00:00:00,Jack
33122,SHIPPED,641,2025-01-19T00:00:00,Grace
33123,CONFIRMED,8818,2025-02-15T00:00:00,Grace
33124,CONFIRMED,6068,2025-03-24T00:00:00,Iris
33125,CANCELLED,8107,2025-09-02T00:00:00,Henry
33126,CONFIRMED,4691,2025-07-01T00:00:00,Bob
33127,DRAFT,7496,2025-05-30T00:00:00,Henry
33128,DRAFT,4419,2025-08-15T00:00:00,Alice
33129,CONFIRMED,1063,2025-05-27T00:00:00,Carol
33130,SHIPPED,7511,2025-10-21T00:00:00,Jack
33131,SHIPPED,3569,2025-12-11T00:00:00,Jack
33132,SHIPPED,6808,2025-03-04T00:00:00,Jack
33133,CONFIRMED,8009,2025-06-18T00:00:00,Frank
33134,SHIPPED,4137,2025-10-28T00:00:00,Frank
33135,CONFIRMED,3641,2025-12-19T00:00:00,Jack
33136,DRAFT,1590,2025-05-17T00:00:00,Dave
33137,CONFIRMED,8731,2025-08-26T00:00:00,Frank
33138,CONFIRMED,7748,2025-01-05T00:00:00,Carol
33139,CONFIRMED,7178,2025-09-15T00:00:00,Carol
33140,CONFIRMED,4273,2025-04-08T00:00:00,Eve
33141,CONFIRMED,6983,2025-08-13T00:00:00,Eve
33142,SHIPPED,1845,2025-08-11T00:00:00,Jack
33143,CONFIRMED,7089,2025-11-29T00:00:00,Iris
33144,SHIPPED,6880,2025-01-28T00:00:00,Bob
33145,CONFIRMED,8969,2025-06-25T00:00:00,Alice
33146,CANCELLED,7984,2025-09-12T00:00:00,Eve
33147,CONFIRMED,2041,2025-06-19T00:00:00,Grace
33148,CONFIRMED,9020,2025-07-10T00:00:00,Carol
33149,SHIPPED,7074,2025-01-08T00:00:00,Iris
33150,CONFIRMED,435,2025-12-20T00:00:00,Alice
33151,CONFIRMED,6321,2025-03-06T00:00:00,Jack
33152,CONFIRMED,4307,2025-01-05T00:00:00,Grace
33153,CONFIRMED,2123,2025-05-13T00:00:00,Carol
33154,CONFIRMED,4281,2025-07-27T00:00:00,Grace
33155,CONFIRMED,1625,2025-10-07T00:00:00,Iris
33156,CANCELLED,2288,2025-03-27T00:00:00,Carol
33157,CONFIRMED,5835,2025-11-24T00:00:00,Henry
33158,CONFIRMED,6635,2025-01-14T00:00:00,Eve
33159,SHIPPED,9717,2025-11-17T00:00:00,Frank
33160,CONFIRMED,2509,2025-06-25T00:00:00,Eve
33161,CONFIRMED,478,2025-10-29T00:00:00,Eve
33162,SHIPPED,9182,2025-05-13T00:00:00,Dave
33163,SHIPPED,4040,2025-12-25T00:00:00,Henry
33164,CANCELLED,3068,2025-12-14T00:00:00,Dave
33165,DRAFT,5588,2025-04-11T00:00:00,Bob
33166,SHIPPED,2887,2025-02-21T00:00:00,Alice
33167,CONFIRMED,5075,2025-04-06T00:00:00,Grace
33168,CONFIRMED,1237,2025-12-14T00:00:00,Henry
33169,CONFIRMED,9729,2025-09-03T00:00:00,Henry
33170,CONFIRMED,705,2025-07-07T00:00:00,Dave
33171,DRAFT,3807,2025-01-13T00:00:00,Alice
33172,CONFIRMED,1759,2025-10-19T00:00:00,Frank
33173,CONFIRMED,5583,2025-09-28T00:00:00,Alice
33174,CONFIRMED,2447,2025-08-01T00:00:00,Henry
33175,CONFIRMED,9301,2025-09-09T00:00:00,Grace
33176,DRAFT,5018,2025-03-02T00:00:00,Grace
33177,CONFIRMED,7431,2025-03-08T00:00:00,Alice
33178,DRAFT,363,2025-09-03T00:00:00,Grace
33179,SHIPPED,1933,2025-08-15T00:00:00,Carol
33180,CONFIRMED,1388,2025-01-21T00:00:00,Carol
33181,SHIPPED,8364,2025-06-27T00:00:00,Grace
33182,CONFIRMED,7191,2025-02-21T00:00:00,Dave
33183,CONFIRMED,8836,2025-04-01T00:00:00,Frank
33184,CONFIRMED,947,2025-11-26T00:00:00,Bob
33185,CONFIRMED,5093,2025-02-09T00:00:00,Grace
33186,SHIPPED,6344,2025-08-20T00:00:00,Henry
33187,SHIPPED,2828,2025-01-22T00:00:00,Frank
33188,SHIPPED,9692,2025-04-10T00:00:00,Iris
33189,DRAFT,539,2025-09-02T00:00:00,Grace
33190,DRAFT,6161,2025-02-21T00:00:00,Bob
33191,SHIPPED,7808,2025-07-14T00:00:00,Frank
33192,CONFIRMED,3425,2025-01-07T00:00:00,Eve
33193,CONFIRMED,3121,2025-10-13T00:00:00,Eve
33194,CONFIRMED,401,2025-02-05T00:00:00,Bob
33195,SHIPPED,5635,2025-05-13T00:00:00,Iris
33196,CONFIRMED,8746,2025-11-23T00:00:00,Iris
33197,CANCELLED,1670,2025-06-20T00:00:00,Frank
33198,CONFIRMED,970,2025-01-31T00:00:00,Dave
33199,CONFIRMED,2453,2025-09-27T00:00:00,Alice
33200,CANCELLED,4917,2025-08-10T00:00:00,Frank
33201,SHIPPED,6269,2025-05-17T00:00:00,Alice
33202,CANCELLED,4248,2025-02-01T00:00:00,Frank
33203,CONFIRMED,2433,2025-05-30T00:00:00,Grace
33204,SHIPPED,8749,2025-09-23T00:00:00,Grace
33205,SHIPPED,5385,2025-04-01T00:00:00,Grace
33206,CONFIRMED,5657,2025-04-16T00:00:00,Eve
33207,CANCELLED,967,2025-09-14T00:00:00,Grace
33208,DRAFT,4098,2025-09-07T00:00:00,Eve
33209,CANCELLED,9215,2025-08-16T00:00:00,Alice
33210,DRAFT,1506,2025-09-27T00:00:00,Jack
33211,CONFIRMED,7417,2025-02-25T00:00:00,Jack
33212,DRAFT,1578,2025-10-25T00:00:00,Grace
33213,CONFIRMED,1580,2025-05-22T00:00:00,Alice
33214,CONFIRMED,4070,2025-07-19T00:00:00,Eve
33215,CANCELLED,5270,2025-01-06T00:00:00,Henry
33216,SHIPPED,2616,2025-11-14T00:00:00,Iris
33217,SHIPPED,2027,2025-09-16T00:00:00,Henry
33218,CANCELLED,1304,2025-08-23T00:00:00,Dave
33219,CONFIRMED,7577,2025-06-02T00:00:00,Dave
33220,CONFIRMED,8314,2025-02-28T00:00:00,Alice
33221,CANCELLED,798,2025-06-09T00:00:00,Alice
33222,CONFIRMED,7853,2025-04-21T00:00:00,Bob
33223,DRAFT,1550,2025-05-17T00:00:00,Iris
33224,CONFIRMED,2706,2025-05-13T00:00:00,Grace
33225,SHIPPED,9568,2025-01-24T00:00:00,Bob
33226,CONFIRMED,3401,2025-11-16T00:00:00,Dave
33227,CONFIRMED,5244,2025-12-08T00:00:00,Dave
33228,CONFIRMED,2832,2025-01-24T00:00:00,Henry
33229,CONFIRMED,1590,2025-04-10T00:00:00,Carol
33230,CONFIRMED,4373,2025-03-24T00:00:00,Iris
33231,SHIPPED,6842,2025-05-09T00:00:00,Carol
33232,DRAFT,60,2025-10-27T00:00:00,Frank
33233,CONFIRMED,6280,2025-11-06T00:00:00,Carol
33234,DRAFT,6609,2025-10-25T00:00:00,Carol
33235,SHIPPED,7712,2025-06-14T00:00:00,Dave
33236,CONFIRMED,1887,2025-04-18T00:00:00,Eve
33237,SHIPPED,4830,2025-09-19T00:00:00,Frank
33238,CANCELLED,4357,2025-07-07T00:00:00,Frank
33239,SHIPPED,438,2025-12-11T00:00:00,Carol
33240,CONFIRMED,7672,2025-02-05T00:00:00,Henry
33241,SHIPPED,429,2025-02-18T00:00:00,Eve
33242,CONFIRMED,1092,2025-06-03T00:00:00,Eve
33243,CONFIRMED,9626,2025-07-29T00:00:00,Jack
33244,CANCELLED,5511,2025-11-19T00:00:00,Jack
33245,SHIPPED,4701,2025-12-10T00:00:00,Alice
33246,CONFIRMED,3054,2025-10-15T00:00:00,Grace
33247,SHIPPED,9346,2025-06-21T00:00:00,Alice
33248,DRAFT,2658,2025-07-01T00:00:00,Eve
33249,CONFIRMED,5791,2025-04-29T00:00:00,Bob
33250,CONFIRMED,8883,2025-04-28T00:00:00,Bob
33251,CONFIRMED,6468,2025-05-12T00:00:00,Dave
33252,CONFIRMED,8986,2025-10-09T00:00:00,Bob
33253,CONFIRMED,1548,2025-07-13T00:00:00,Jack
33254,SHIPPED,1007,2025-06-06T00:00:00,Frank
33255,CONFIRMED,6146,2025-11-07T00:00:00,Carol
33256,SHIPPED,8584,2025-09-19T00:00:00,Bob
33257,CONFIRMED,4422,2025-07-14T00:00:00,Henry
33258,SHIPPED,5048,2025-10-17T00:00:00,Iris
33259,CANCELLED,5171,2025-11-06T00:00:00,Iris
33260,CONFIRMED,93,2025-09-03T00:00:00,Grace
33261,SHIPPED,6689,2025-01-24T00:00:00,Iris
33262,SHIPPED,6821,2025-09-29T00:00:00,Alice
33263,SHIPPED,6335,2025-07-12T00:00:00,Grace
33264,CONFIRMED,3729,2025-03-26T00:00:00,Alice
33265,CONFIRMED,5168,2025-10-30T00:00:00,Frank
33266,CANCELLED,6601,2025-11-02T00:00:00,Alice
33267,CONFIRMED,2647,2025-09-04T00:00:00,Frank
33268,CONFIRMED,3543,2025-07-13T00:00:00,Dave
33269,CONFIRMED,9451,2025-11-12T00:00:00,Iris
33270,DRAFT,6394,2025-12-29T00:00:00,Jack
33271,SHIPPED,9845,2025-04-13T00:00:00,Grace
33272,SHIPPED,161,2025-01-13T00:00:00,Bob
33273,CONFIRMED,2059,2025-06-21T00:00:00,Alice
33274,CONFIRMED,92,2025-09-06T00:00:00,Carol
33275,CONFIRMED,7824,2025-06-20T00:00:00,Henry
33276,CONFIRMED,4718,2025-12-09T00:00:00,Iris
33277,CONFIRMED,390,2025-06-09T00:00:00,Eve
33278,CANCELLED,9747,2025-08-02T00:00:00,Eve
33279,SHIPPED,1300,2025-12-09T00:00:00,Frank
33280,CANCELLED,4423,2025-03-06T00:00:00,Frank
33281,SHIPPED,2191,2025-02-23T00:00:00,Jack
33282,DRAFT,9774,2025-05-06T00:00:00,Eve
33283,CONFIRMED,6372,2025-12-15T00:00:00,Bob
33284,CONFIRMED,4147,2025-12-11T00:00:00,Eve
33285,CONFIRMED,8242,2025-03-30T00:00:00,Henry
33286,CONFIRMED,1189,2025-05-05T00:00:00,Bob
33287,SHIPPED,5552,2025-01-18T00:00:00,Jack
33288,SHIPPED,121,2025-10-02T00:00:00,Alice
33289,DRAFT,6542,2025-01-18T00:00:00,Alice
33290,CONFIRMED,804,2025-11-17T00:00:00,Carol
33291,SHIPPED,4110,2025-04-15T00:00:00,Dave
33292,DRAFT,3046,2025-04-06T00:00:00,Frank
33293,SHIPPED,7436,2025-01-10T00:00:00,Grace
33294,SHIPPED,773,2025-10-16T00:00:00,Eve
33295,SHIPPED,116,2025-11-14T00:00:00,Eve
33296,SHIPPED,9992,2025-06-24T00:00:00,Eve
33297,CONFIRMED,2839,2025-12-02T00:00:00,Grace
33298,CONFIRMED,8479,2025-12-11T00:00:00,Dave
33299,CONFIRMED,3744,2025-01-26T00:00:00,Dave
33300,CONFIRMED,1533,2025-11-29T00:00:00,Jack
33301,CONFIRMED,1308,2025-10-30T00:00:00,Bob
33302,CONFIRMED,6549,2025-05-15T00:00:00,Dave
33303,CANCELLED,1697,2025-07-28T00:00:00,Carol
33304,SHIPPED,8549,2025-04-01T00:00:00,Dave
33305,CANCELLED,2539,2025-05-25T00:00:00,Dave
33306,DRAFT,8914,2025-04-25T00:00:00,Grace
33307,SHIPPED,3671,2025-11-11T00:00:00,Carol
33308,CONFIRMED,4925,2025-10-20T00:00:00,Dave
33309,SHIPPED,4013,2025-11-09T00:00:00,Jack
33310,CANCELLED,5104,2025-11-04T00:00:00,Carol
33311,SHIPPED,8815,2025-09-17T00:00:00,Henry
33312,SHIPPED,316,2025-03-02T00:00:00,Eve
33313,DRAFT,7603,2025-05-02T00:00:00,Iris
33314,SHIPPED,8403,2025-12-01T00:00:00,Alice
33315,CONFIRMED,7226,2025-02-07T00:00:00,Dave
33316,SHIPPED,1970,2025-08-20T00:00:00,Eve
33317,CONFIRMED,9267,2025-02-08T00:00:00,Eve
33318,CONFIRMED,9367,2025-11-09T00:00:00,Grace
33319,DRAFT,7786,2025-02-08T00:00:00,Jack
33320,CANCELLED,6787,2025-02-20T00:00:00,Henry
33321,SHIPPED,2551,2025-07-13T00:00:00,Jack
33322,CANCELLED,7249,2025-10-26T00:00:00,Grace
33323,CONFIRMED,4250,2025-10-25T00:00:00,Bob
33324,SHIPPED,2833,2025-07-15T00:00:00,Alice
33325,SHIPPED,4162,2025-05-06T00:00:00,Carol
33326,SHIPPED,6899,2025-10-20T00:00:00,Eve
33327,CONFIRMED,7724,2025-01-09T00:00:00,Carol
33328,CONFIRMED,7582,2025-07-01T00:00:00,Iris
33329,SHIPPED,843,2025-02-20T00:00:00,Eve
33330,CONFIRMED,7629,2025-08-08T00:00:00,Carol
33331,SHIPPED,4062,2025-10-01T00:00:00,Bob
33332,CONFIRMED,7656,2025-11-04T00:00:00,Grace
33333,CONFIRMED,8518,2025-06-03T00:00:00,Iris
33334,DRAFT,1426,2025-11-14T00:00:00,Iris
33335,CONFIRMED,4919,2025-06-05T00:00:00,Jack
33336,CANCELLED,9979,2025-12-01T00:00:00,Dave
33337,SHIPPED,9592,2025-07-19T00:00:00,Carol
33338,CONFIRMED,5593,2025-05-29T00:00:00,Alice
33339,CONFIRMED,8922,2025-03-18T00:00:00,Grace
33340,SHIPPED,3496,2025-08-17T00:00:00,Dave
33341,SHIPPED,5259,2025-04-06T00:00:00,Henry
33342,CONFIRMED,4667,2025-04-13T00:00:00,Dave
33343,SHIPPED,7948,2025-11-17T00:00:00,Carol
33344,CONFIRMED,6441,2025-11-22T00:00:00,Alice
33345,SHIPPED,4010,2025-01-05T00:00:00,Carol
33346,DRAFT,227,2025-06-28T00:00:00,Grace
33347,CONFIRMED,2236,2025-09-27T00:00:00,Frank
33348,CONFIRMED,8048,2025-02-26T00:00:00,Henry
33349,CONFIRMED,4820,2025-05-26T00:00:00,Jack
33350,DRAFT,2781,2025-12-17T00:00:00,Iris
33351,CONFIRMED,4682,2025-01-25T00:00:00,Grace
33352,SHIPPED,8632,2025-09-29T00:00:00,Alice
33353,CONFIRMED,1997,2025-08-27T00:00:00,Iris
33354,SHIPPED,2034,2025-07-03T00:00:00,Grace
33355,CANCELLED,4246,2025-05-11T00:00:00,Carol
33356,SHIPPED,4480,2025-01-13T00:00:00,Grace
33357,DRAFT,3928,2025-09-01T00:00:00,Iris
33358,CONFIRMED,2617,2025-02-24T00:00:00,Henry
33359,SHIPPED,1461,2025-08-31T00:00:00,Carol
33360,CANCELLED,9712,2025-04-08T00:00:00,Alice
33361,CANCELLED,9439,2025-01-05T00:00:00,Grace
33362,SHIPPED,5768,2025-10-19T00:00:00,Carol
33363,CONFIRMED,6440,2025-08-10T00:00:00,Henry
33364,CANCELLED,4734,2025-10-24T00:00:00,Alice
33365,SHIPPED,817,2025-01-10T00:00:00,Eve
33366,SHIPPED,8118,2025-10-29T00:00:00,Eve
33367,SHIPPED,1035,2025-07-22T00:00:00,Jack
33368,SHIPPED,7905,2025-07-31T00:00:00,Henry
33369,CONFIRMED,7777,2025-08-09T00:00:00,Henry
33370,CONFIRMED,9939,2025-08-20T00:00:00,Grace
33371,SHIPPED,7198,2025-12-12T00:00:00,Jack
33372,CONFIRMED,8292,2025-02-23T00:00:00,Eve
33373,SHIPPED,6458,2025-08-20T00:00:00,Dave
33374,CANCELLED,4029,2025-04-10T00:00:00,Dave
33375,CONFIRMED,4702,2025-02-09T00:00:00,Iris
33376,CONFIRMED,400,2025-11-07T00:00:00,Bob
33377,CONFIRMED,4831,2025-10-07T00:00:00,Jack
33378,CONFIRMED,9576,2025-09-27T00:00:00,Henry
33379,CONFIRMED,8338,2025-06-02T00:00:00,Alice
33380,DRAFT,2073,2025-08-15T00:00:00,Frank
33381,CONFIRMED,8898,2025-09-11T00:00:00,Dave
33382,DRAFT,5466,2025-07-09T00:00:00,Iris
33383,CONFIRMED,6982,2025-11-28T00:00:00,Frank
33384,CANCELLED,8486,2025-07-17T00:00:00,Frank
33385,CONFIRMED,9220,2025-05-27T00:00:00,Bob
33386,SHIPPED,9349,2025-06-10T00:00:00,Frank
33387,DRAFT,5980,2025-12-30T00:00:00,Bob
33388,CONFIRMED,2191,2025-01-01T00:00:00,Bob
33389,SHIPPED,5321,2025-05-01T00:00:00,Alice
33390,CONFIRMED,7331,2025-02-18T00:00:00,Dave
33391,CONFIRMED,189,2025-10-19T00:00:00,Eve
33392,CONFIRMED,2722,2025-07-27T00:00:00,Jack
33393,SHIPPED,2619,2025-01-11T00:00:00,Bob
33394,SHIPPED,2179,2025-01-06T00:00:00,Carol
33395,CONFIRMED,2514,2025-07-02T00:00:00,Alice
33396,CONFIRMED,47,2025-06-10T00:00:00,Frank
33397,SHIPPED,6250,2025-10-26T00:00:00,Henry
33398,CANCELLED,7767,2025-05-31T00:00:00,Carol
33399,DRAFT,7446,2026-01-01T00:00:00,Dave
33400,SHIPPED,1372,2025-03-14T00:00:00,Henry
33401,CONFIRMED,1423,2025-04-01T00:00:00,Iris
33402,CONFIRMED,5301,2025-02-03T00:00:00,Grace
33403,SHIPPED,4805,2025-12-22T00:00:00,Alice
33404,CONFIRMED,6728,2025-09-21T00:00:00,Eve
33405,SHIPPED,2800,2025-10-17T00:00:00,Grace
33406,CANCELLED,8496,2025-05-04T00:00:00,Frank
33407,SHIPPED,5743,2025-07-05T00:00:00,Frank
33408,CONFIRMED,6123,2025-06-30T00:00:00,Dave
33409,CONFIRMED,9699,2025-12-14T00:00:00,Henry
33410,CONFIRMED,4092,2025-03-26T00:00:00,Grace
33411,CONFIRMED,8809,2025-12-10T00:00:00,Bob
33412,CONFIRMED,3097,2025-05-18T00:00:00,Henry
33413,SHIPPED,637,2025-01-14T00:00:00,Carol
33414,CANCELLED,3206,2025-10-28T00:00:00,Eve
33415,SHIPPED,7066,2025-10-11T00:00:00,Jack
33416,SHIPPED,9355,2025-08-04T00:00:00,Alice
33417,CANCELLED,8835,2025-11-14T00:00:00,Frank
33418,CANCELLED,8728,2025-08-14T00:00:00,Henry
33419,CONFIRMED,5109,2025-03-31T00:00:00,Iris
33420,CONFIRMED,4940,2025-01-15T00:00:00,Henry
33421,DRAFT,8248,2025-01-14T00:00:00,Bob
33422,CONFIRMED,8427,2025-09-03T00:00:00,Grace
33423,DRAFT,735,2025-08-15T00:00:00,Carol
33424,CONFIRMED,8104,2025-09-03T00:00:00,Eve
33425,SHIPPED,57,2025-05-26T00:00:00,Dave
33426,CONFIRMED,6931,2025-10-14T00:00:00,Eve
33427,SHIPPED,7575,2025-01-29T00:00:00,Dave
33428,DRAFT,8642,2025-02-21T00:00:00,Dave
33429,CANCELLED,1736,2025-10-09T00:00:00,Eve
33430,CANCELLED,5779,2025-02-06T00:00:00,Eve
33431,SHIPPED,3504,2025-01-04T00:00:00,Jack
33432,SHIPPED,2729,2025-12-17T00:00:00,Iris
33433,SHIPPED,2714,2025-09-22T00:00:00,Henry
33434,SHIPPED,1971,2025-05-11T00:00:00,Frank
33435,CONFIRMED,9861,2025-01-25T00:00:00,Frank
33436,SHIPPED,5502,2025-12-15T00:00:00,Alice
33437,CONFIRMED,4582,2025-12-23T00:00:00,Grace
33438,DRAFT,9098,2025-12-16T00:00:00,Iris
33439,CONFIRMED,6644,2025-01-20T00:00:00,Carol
33440,CONFIRMED,7605,2025-07-22T00:00:00,Dave
33441,CONFIRMED,6650,2025-08-25T00:00:00,Carol
33442,SHIPPED,3288,2025-09-03T00:00:00,Eve
33443,CONFIRMED,8491,2025-05-21T00:00:00,Dave
33444,CONFIRMED,2333,2025-07-23T00:00:00,Henry
33445,DRAFT,1865,2025-07-06T00:00:00,Jack
33446,SHIPPED,9251,2025-01-02T00:00:00,Carol
33447,DRAFT,1922,2025-04-11T00:00:00,Grace
33448,SHIPPED,4870,2025-10-04T00:00:00,Iris
33449,CONFIRMED,5901,2025-10-31T00:00:00,Bob
33450,SHIPPED,9472,2025-12-02T00:00:00,Grace
33451,CONFIRMED,8629,2025-10-27T00:00:00,Frank
33452,CONFIRMED,9069,2025-08-26T00:00:00,Bob
33453,SHIPPED,5987,2025-12-07T00:00:00,Alice
33454,CONFIRMED,2807,2025-01-08T00:00:00,Henry
33455,DRAFT,334,2025-01-12T00:00:00,Frank
33456,CONFIRMED,8978,2025-04-19T00:00:00,Alice
33457,SHIPPED,855,2025-12-20T00:00:00,Frank
33458,CONFIRMED,3088,2025-03-21T00:00:00,Grace
33459,CONFIRMED,6534,2025-05-30T00:00:00,Eve
33460,CANCELLED,3155,2025-07-26T00:00:00,Henry
33461,CONFIRMED,1711,2025-11-06T00:00:00,Frank
33462,SHIPPED,4855,2025-02-08T00:00:00,Iris
33463,CANCELLED,4593,2025-09-25T00:00:00,Bob
33464,SHIPPED,4491,2025-05-01T00:00:00,Bob
33465,CONFIRMED,5354,2025-07-06T00:00:00,Henry
33466,CONFIRMED,7205,2025-12-22T00:00:00,Jack
33467,CONFIRMED,7241,2025-12-20T00:00:00,Henry
33468,CANCELLED,864,2025-07-24T00:00:00,Grace
33469,CONFIRMED,2841,2025-11-15T00:00:00,Iris
33470,SHIPPED,9382,2025-12-06T00:00:00,Iris
33471,CONFIRMED,9304,2025-11-03T00:00:00,Eve
33472,CONFIRMED,8826,2025-07-04T00:00:00,Eve
33473,CANCELLED,9441,2025-12-21T00:00:00,Jack
33474,SHIPPED,5341,2025-06-17T00:00:00,Henry
33475,CONFIRMED,5610,2025-11-24T00:00:00,Bob
33476,CONFIRMED,4767,2025-12-27T00:00:00,Grace
33477,SHIPPED,631,2025-02-15T00:00:00,Alice
33478,CONFIRMED,7339,2025-06-06T00:00:00,Frank
33479,CONFIRMED,1279,2025-11-05T00:00:00,Bob
33480,SHIPPED,3622,2025-04-18T00:00:00,Iris
33481,CONFIRMED,1073,2025-12-08T00:00:00,Iris
33482,CONFIRMED,8567,2025-09-30T00:00:00,Eve
33483,CANCELLED,6229,2025-07-18T00:00:00,Dave
33484,CANCELLED,8594,2025-10-15T00:00:00,Iris
33485,DRAFT,84,2025-04-15T00:00:00,Henry
33486,SHIPPED,5450,2025-10-08T00:00:00,Frank
33487,CONFIRMED,8678,2025-05-17T00:00:00,Frank
33488,CONFIRMED,1663,2025-01-28T00:00:00,Frank
33489,SHIPPED,7174,2025-07-30T00:00:00,Carol
33490,CONFIRMED,2418,2025-03-14T00:00:00,Henry
33491,CONFIRMED,8020,2025-07-24T00:00:00,Carol
33492,DRAFT,8899,2025-02-04T00:00:00,Jack
33493,CANCELLED,2679,2025-01-12T00:00:00,Frank
33494,CONFIRMED,5947,2025-06-06T00:00:00,Carol
33495,CONFIRMED,2128,2025-05-27T00:00:00,Carol
33496,CONFIRMED,1316,2025-11-30T00:00:00,Dave
33497,CONFIRMED,8761,2025-09-02T00:00:00,Grace
33498,CANCELLED,3490,2025-03-23T00:00:00,Carol
33499,CONFIRMED,5593,2025-03-06T00:00:00,Alice
33500,SHIPPED,1909,2025-05-05T00:00:00,Iris
33501,CONFIRMED,7279,2025-10-24T00:00:00,Frank
33502,DRAFT,153,2025-06-15T00:00:00,Bob
33503,CANCELLED,401,2025-06-12T00:00:00,Alice
33504,CONFIRMED,9262,2025-09-05T00:00:00,Henry
33505,CONFIRMED,6144,2025-06-05T00:00:00,Alice
33506,CONFIRMED,9667,2025-11-09T00:00:00,Iris
33507,CANCELLED,3955,2025-09-23T00:00:00,Carol
33508,SHIPPED,4020,2025-03-28T00:00:00,Alice
33509,CONFIRMED,1860,2025-05-25T00:00:00,Frank
33510,SHIPPED,364,2025-03-12T00:00:00,Henry
33511,CANCELLED,8837,2025-11-19T00:00:00,Jack
33512,CONFIRMED,2084,2025-06-08T00:00:00,Dave
33513,CONFIRMED,1565,2025-07-13T00:00:00,Jack
33514,CONFIRMED,2088,2025-09-30T00:00:00,Jack
33515,SHIPPED,433,2025-07-28T00:00:00,Jack
33516,CONFIRMED,3797,2025-02-13T00:00:00,Dave
33517,SHIPPED,9589,2025-10-22T00:00:00,Iris
33518,CANCELLED,8767,2025-08-01T00:00:00,Carol
33519,SHIPPED,9782,2025-03-08T00:00:00,Carol
33520,SHIPPED,3131,2025-01-16T00:00:00,Bob
33521,SHIPPED,7748,2025-04-01T00:00:00,Dave
33522,CONFIRMED,3873,2025-11-09T00:00:00,Eve
33523,CONFIRMED,4754,2025-11-19T00:00:00,Carol
33524,CONFIRMED,2715,2025-02-01T00:00:00,Grace
33525,SHIPPED,2593,2025-11-24T00:00:00,Frank
33526,SHIPPED,5762,2025-03-31T00:00:00,Iris
33527,SHIPPED,1718,2025-10-09T00:00:00,Carol
33528,CONFIRMED,1342,2025-12-25T00:00:00,Alice
33529,CONFIRMED,391,2025-06-11T00:00:00,Frank
33530,SHIPPED,4657,2025-12-08T00:00:00,Jack
33531,CONFIRMED,1813,2025-04-07T00:00:00,Henry
33532,CONFIRMED,3709,2025-08-23T00:00:00,Eve
33533,CONFIRMED,1803,2025-06-18T00:00:00,Dave
33534,SHIPPED,5243,2025-05-06T00:00:00,Alice
33535,CONFIRMED,4287,2025-11-09T00:00:00,Jack
33536,CONFIRMED,7146,2025-01-09T00:00:00,Iris
33537,CONFIRMED,6562,2025-07-19T00:00:00,Carol
33538,CONFIRMED,5764,2025-08-10T00:00:00,Bob
33539,CONFIRMED,2228,2025-02-22T00:00:00,Frank
33540,CONFIRMED,3805,2025-11-08T00:00:00,Alice
33541,CONFIRMED,5180,2025-11-01T00:00:00,Jack
33542,CONFIRMED,7819,2025-09-16T00:00:00,Jack
33543,CONFIRMED,8867,2025-04-15T00:00:00,Bob
33544,SHIPPED,161,2025-03-29T00:00:00,Eve
33545,SHIPPED,4345,2025-09-29T00:00:00,Henry
